# Wavlength Correction_Factor
6.552300000000000182e+02 7.672905400219530714e-01
6.554299999999999500e+02 7.683030858387192019e-01
6.556200000000000045e+02 7.693240269826296940e-01
6.558200000000000500e+02 7.701360593007633426e-01
6.560099999999999909e+02 7.709029405509461030e-01
6.562100000000000364e+02 7.719766735277445724e-01
6.564099999999999682e+02 7.730880383887372975e-01
6.566000000000000227e+02 7.740839625691869896e-01
6.567999999999999545e+02 7.751880862345079670e-01
6.569900000000000091e+02 7.760614991255895267e-01
6.571900000000000546e+02 7.770091131960366049e-01
6.573799999999999955e+02 7.778806356476530848e-01
6.575800000000000409e+02 7.789446063277646326e-01
6.577799999999999727e+02 7.798497788921349150e-01
6.579700000000000273e+02 7.806659264442932233e-01
6.581699999999999591e+02 7.816150919499156302e-01
6.583600000000000136e+02 7.824774349979028987e-01
6.585599999999999454e+02 7.834502647505569017e-01
6.587500000000000000e+02 7.843910966849665378e-01
6.589500000000000455e+02 7.855380454303498849e-01
6.591499999999999773e+02 7.866063117824099171e-01
6.593400000000000318e+02 7.873572481992867633e-01
6.595399999999999636e+02 7.884192628992352514e-01
6.597300000000000182e+02 7.893375216069317135e-01
6.599299999999999500e+02 7.904842494153256904e-01
6.601200000000000045e+02 7.912392978616196171e-01
6.603200000000000500e+02 7.921615577791729645e-01
6.605199999999999818e+02 7.932104658337161274e-01
6.607100000000000364e+02 7.943260930442432866e-01
6.609099999999999682e+02 7.953593202759484670e-01
6.611000000000000227e+02 7.966153461137955860e-01
6.612999999999999545e+02 7.976129973454553213e-01
6.614900000000000091e+02 7.987315705506206065e-01
6.616900000000000546e+02 7.996243137708731741e-01
6.618799999999999955e+02 8.006126209027498719e-01
6.620800000000000409e+02 8.018304790773482793e-01
6.622799999999999727e+02 8.028674022600985616e-01
6.624700000000000273e+02 8.041001588996914418e-01
6.626699999999999591e+02 8.052024382804680025e-01
6.628600000000000136e+02 8.064048556007065161e-01
6.630599999999999454e+02 8.075548449660445716e-01
6.632500000000000000e+02 8.085049376226025597e-01
6.634500000000000455e+02 8.097725991744391116e-01
6.636399999999999864e+02 8.110168920174534168e-01
6.638400000000000318e+02 8.120691469945554575e-01
6.640299999999999727e+02 8.132493794956543454e-01
6.642300000000000182e+02 8.145618560477475567e-01
6.644299999999999500e+02 8.154807600119835520e-01
6.646200000000000045e+02 8.166520498197034073e-01
6.648200000000000500e+02 8.179244282206077354e-01
6.650099999999999909e+02 8.192206269996035184e-01
6.652100000000000364e+02 8.204839066681443027e-01
6.653999999999999773e+02 8.215821789123139984e-01
6.656000000000000227e+02 8.226353833542088267e-01
6.657899999999999636e+02 8.237877661429096054e-01
6.659900000000000091e+02 8.249804136851210945e-01
6.661799999999999500e+02 8.262310424237608864e-01
6.663799999999999955e+02 8.273155557241733682e-01
6.665700000000000500e+02 8.281641213176956784e-01
6.667699999999999818e+02 8.290973821850416980e-01
6.669600000000000364e+02 8.302911954036211739e-01
6.671599999999999682e+02 8.313505450927194396e-01
6.673500000000000227e+02 8.322693041991275908e-01
6.675499999999999545e+02 8.332838263138802049e-01
6.677400000000000091e+02 8.343017786496539356e-01
6.679400000000000546e+02 8.352624297655575347e-01
6.681299999999999955e+02 8.362206497245879833e-01
6.683300000000000409e+02 8.374468634609273376e-01
6.685199999999999818e+02 8.385163189046571652e-01
6.687200000000000273e+02 8.395275299258309065e-01
6.689099999999999682e+02 8.405174388469165425e-01
6.691100000000000136e+02 8.415248407433800759e-01
6.692999999999999545e+02 8.426157256998515477e-01
6.695000000000000000e+02 8.436159511255250099e-01
6.696900000000000546e+02 8.447356812251058944e-01
6.698899999999999864e+02 8.458196959690116312e-01
6.700800000000000409e+02 8.471750363022191310e-01
6.702799999999999727e+02 8.482679535976713758e-01
6.704700000000000273e+02 8.493342607476531692e-01
6.706699999999999591e+02 8.500504960285060196e-01
6.708600000000000136e+02 8.510593331580125209e-01
6.710599999999999454e+02 8.518276151937813623e-01
6.712500000000000000e+02 8.528913240357473002e-01
6.714500000000000455e+02 8.539038203664320870e-01
6.716399999999999864e+02 8.549013875541000562e-01
6.718400000000000318e+02 8.559707368105098357e-01
6.720299999999999727e+02 8.567332441885550098e-01
6.722300000000000182e+02 8.577035730100993627e-01
6.724199999999999591e+02 8.585149640419117434e-01
6.726200000000000045e+02 8.593847340226605791e-01
6.728099999999999454e+02 8.604380135538580721e-01
6.730099999999999909e+02 8.617341952674959504e-01
6.732000000000000455e+02 8.629347945247108909e-01
6.733999999999999773e+02 8.642308347649699796e-01
6.735900000000000318e+02 8.652977263390837503e-01
6.737899999999999636e+02 8.663426646204125392e-01
6.739800000000000182e+02 8.675677774100540862e-01
6.741699999999999591e+02 8.685920133335166549e-01
6.743700000000000045e+02 8.697706314106861125e-01
6.745599999999999454e+02 8.709720372354524676e-01
6.747599999999999909e+02 8.720111161907131425e-01
6.749500000000000455e+02 8.730349731749345032e-01
6.751499999999999773e+02 8.740875543514365908e-01
6.753400000000000318e+02 8.750188507769589563e-01
6.755399999999999636e+02 8.759304605389712783e-01
6.757300000000000182e+02 8.769489585432137524e-01
6.759299999999999500e+02 8.779369626473179089e-01
6.761200000000000045e+02 8.787837454165883244e-01
6.763200000000000500e+02 8.797708888488289247e-01
6.765099999999999909e+02 8.807689635959766727e-01
6.767000000000000455e+02 8.818032214142066394e-01
6.768999999999999773e+02 8.829502628733584269e-01
6.770900000000000318e+02 8.840023363903055653e-01
6.772899999999999636e+02 8.850862490994985121e-01
6.774800000000000182e+02 8.861460725420372553e-01
6.776799999999999500e+02 8.871106747449706287e-01
6.778700000000000045e+02 8.881389285028703506e-01
6.780700000000000500e+02 8.892976793098014143e-01
6.782599999999999909e+02 8.900198024985845890e-01
6.784500000000000455e+02 8.910183175936244870e-01
6.786499999999999773e+02 8.920284641153475302e-01
6.788400000000000318e+02 8.929699437898022119e-01
6.790399999999999636e+02 8.940290668631782900e-01
6.792300000000000182e+02 8.948563244231017011e-01
6.794299999999999500e+02 8.958998923510920198e-01
6.796200000000000045e+02 8.967257843164609943e-01
6.798099999999999454e+02 8.974150771472332311e-01
6.800099999999999909e+02 8.979365305331133973e-01
6.802000000000000455e+02 8.984968898696678030e-01
6.803999999999999773e+02 8.993812646751135897e-01
6.805900000000000318e+02 9.004471308521577733e-01
6.807899999999999636e+02 9.012761198859479128e-01
6.809800000000000182e+02 9.022367648013968067e-01
6.811699999999999591e+02 9.029307179433215813e-01
6.813700000000000045e+02 9.037103578760022904e-01
6.815599999999999454e+02 9.045056030050472318e-01
6.817599999999999909e+02 9.053293230900196775e-01
6.819500000000000455e+02 9.063776356355716102e-01
6.821399999999999864e+02 9.071098873114272765e-01
6.823400000000000318e+02 9.080449394698789645e-01
6.825299999999999727e+02 9.093140813676289236e-01
6.827300000000000182e+02 9.102031286901834939e-01
6.829199999999999591e+02 9.111103941674263407e-01
6.831100000000000136e+02 9.121053224192759989e-01
6.833099999999999454e+02 9.129508051865733442e-01
6.835000000000000000e+02 9.138652059158505203e-01
6.837000000000000455e+02 9.148794296888422828e-01
6.838899999999999864e+02 9.155675266122880185e-01
6.840800000000000409e+02 9.161123037684359982e-01
6.842799999999999727e+02 9.169936930351606508e-01
6.844700000000000273e+02 9.176822728790510197e-01
6.846699999999999591e+02 9.185207583869229309e-01
6.848600000000000136e+02 9.191218592151813027e-01
6.850499999999999545e+02 9.199488130731989788e-01
6.852500000000000000e+02 9.206074629841694001e-01
6.854400000000000546e+02 9.214946167971919122e-01
6.856399999999999864e+02 9.222971739396574886e-01
6.858300000000000409e+02 9.231034829735313973e-01
6.860199999999999818e+02 9.239996020815265387e-01
6.862200000000000273e+02 9.247254412768310949e-01
6.864099999999999682e+02 9.257834070995911713e-01
6.866000000000000227e+02 9.267881290768806846e-01
6.867999999999999545e+02 9.276068178024553523e-01
6.869900000000000091e+02 9.283499936673473840e-01
6.871900000000000546e+02 9.292326976979334852e-01
6.873799999999999955e+02 9.300274908723104028e-01
6.875700000000000500e+02 9.309982622018093679e-01
6.877699999999999818e+02 9.318851068481260880e-01
6.879600000000000364e+02 9.326040258427947816e-01
6.881499999999999773e+02 9.334941138537108385e-01
6.883500000000000227e+02 9.342345024300687806e-01
6.885399999999999636e+02 9.350041021498483040e-01
6.887400000000000091e+02 9.356335709166714310e-01
6.889299999999999500e+02 9.363286923379641191e-01
6.891200000000000045e+02 9.370814760880346039e-01
6.893200000000000500e+02 9.375707794310805809e-01
6.895099999999999909e+02 9.384013075385491121e-01
6.897000000000000455e+02 9.390035033048306223e-01
6.898999999999999773e+02 9.400220532058779499e-01
6.900900000000000318e+02 9.408712891207332563e-01
6.902799999999999727e+02 9.415485881805178980e-01
6.904800000000000182e+02 9.422427934795900573e-01
6.906699999999999591e+02 9.428828781785919544e-01
6.908600000000000136e+02 9.435284666162201406e-01
6.910599999999999454e+02 9.444046835661611405e-01
6.912500000000000000e+02 9.452737225620575501e-01
6.914400000000000546e+02 9.459462376284500928e-01
6.916399999999999864e+02 9.465667081634743241e-01
6.918300000000000409e+02 9.474301520942722821e-01
6.920199999999999818e+02 9.481093523109476173e-01
6.922200000000000273e+02 9.490238451409085396e-01
6.924099999999999682e+02 9.496580029566286107e-01
6.926100000000000136e+02 9.503925910022696932e-01
6.927999999999999545e+02 9.509829925344605028e-01
6.929900000000000091e+02 9.514741781279759669e-01
6.931900000000000546e+02 9.518779596157190825e-01
6.933799999999999955e+02 9.524267132019582638e-01
6.935700000000000500e+02 9.529285216614238330e-01
6.937599999999999909e+02 9.534239171027742987e-01
6.939600000000000364e+02 9.541035780257653975e-01
6.941499999999999773e+02 9.545821427833313111e-01
6.943400000000000318e+02 9.553356774354679892e-01
6.945399999999999636e+02 9.558521154157144650e-01
6.947300000000000182e+02 9.565611193325355144e-01
6.949199999999999591e+02 9.570712689071777524e-01
6.951200000000000045e+02 9.577035057347034197e-01
6.953099999999999454e+02 9.581938629760967663e-01
6.955000000000000000e+02 9.589003252846485248e-01
6.957000000000000455e+02 9.595391285073043841e-01
6.958899999999999864e+02 9.601708971221085687e-01
6.960800000000000409e+02 9.607401979179635010e-01
6.962799999999999727e+02 9.612557526158826970e-01
6.964700000000000273e+02 9.618394246137298431e-01
6.966599999999999682e+02 9.623945958287061231e-01
6.968600000000000136e+02 9.628227388657504271e-01
6.970499999999999545e+02 9.632631681689955983e-01
6.972400000000000091e+02 9.637623866501573433e-01
6.974299999999999500e+02 9.642135585732845016e-01
6.976299999999999955e+02 9.646443054730796662e-01
6.978200000000000500e+02 9.650376219518973508e-01
6.980099999999999909e+02 9.657550932968671509e-01
6.982100000000000364e+02 9.663742424988984725e-01
6.983999999999999773e+02 9.667743094823828542e-01
6.985900000000000318e+02 9.674097424564485070e-01
6.987799999999999727e+02 9.679282159078221870e-01
6.989800000000000182e+02 9.685763207891077142e-01
6.991699999999999591e+02 9.691963075524714366e-01
6.993600000000000136e+02 9.696202672964148173e-01
6.995599999999999454e+02 9.703869827688680338e-01
6.997500000000000000e+02 9.710970129507250359e-01
6.999400000000000546e+02 9.717553706224622001e-01
7.001299999999999955e+02 9.725774013448080790e-01
7.003300000000000409e+02 9.733134610071023651e-01
7.005199999999999818e+02 9.742233238919731919e-01
7.007100000000000364e+02 9.748513318677802797e-01
7.009099999999999682e+02 9.756365511215969732e-01
7.011000000000000227e+02 9.763145863000480817e-01
7.012899999999999636e+02 9.768571229646816345e-01
7.014800000000000182e+02 9.776913786674916729e-01
7.016799999999999500e+02 9.781210665915709424e-01
7.018700000000000045e+02 9.789233781781697674e-01
7.020599999999999454e+02 9.796185553839087401e-01
7.022500000000000000e+02 9.802577366458583574e-01
7.024500000000000455e+02 9.810535076489371731e-01
7.026399999999999864e+02 9.816603100669902826e-01
7.028300000000000409e+02 9.824893033202891646e-01
7.030299999999999727e+02 9.831910528793204040e-01
7.032200000000000273e+02 9.837968189335826175e-01
7.034099999999999682e+02 9.845726973871337107e-01
7.036000000000000227e+02 9.851819693826806557e-01
7.037999999999999545e+02 9.857558655336956521e-01
7.039900000000000091e+02 9.864559580941707484e-01
7.041799999999999500e+02 9.869172250700560811e-01
7.043700000000000045e+02 9.876144222756171320e-01
7.045700000000000500e+02 9.883779163496353437e-01
7.047599999999999909e+02 9.888166637698727612e-01
7.049500000000000455e+02 9.891883928966594963e-01
7.051399999999999864e+02 9.899353466002537294e-01
7.053400000000000318e+02 9.903515843009920161e-01
7.055299999999999727e+02 9.908427310657035303e-01
7.057200000000000273e+02 9.914561985756751294e-01
7.059099999999999682e+02 9.923645376156990938e-01
7.061000000000000227e+02 9.932212909015362134e-01
7.062999999999999545e+02 9.937623579667063112e-01
7.064900000000000091e+02 9.942733769798132171e-01
7.066799999999999500e+02 9.950083301438266137e-01
7.068700000000000045e+02 9.957421450385891548e-01
7.070700000000000500e+02 9.966324262398064127e-01
7.072599999999999909e+02 9.974290575466843167e-01
7.074500000000000455e+02 9.981567078719864039e-01
7.076399999999999864e+02 9.990550648131797384e-01
7.078400000000000318e+02 9.996655509834888598e-01
7.080299999999999727e+02 1.000434112781918072e+00
7.082200000000000273e+02 1.001434111898805268e+00
7.084099999999999682e+02 1.002047745671657886e+00
7.086000000000000227e+02 1.002953413874059674e+00
7.087999999999999545e+02 1.003740788578514564e+00
7.089900000000000091e+02 1.004636267677875949e+00
7.091799999999999500e+02 1.005602129618164531e+00
7.093700000000000045e+02 1.006470363043904026e+00
7.095700000000000500e+02 1.007007828450038334e+00
7.097599999999999909e+02 1.007955872843794953e+00
7.099500000000000455e+02 1.008926978545321873e+00
7.101399999999999864e+02 1.009909105302454702e+00
7.103300000000000409e+02 1.010547018927364205e+00
7.105299999999999727e+02 1.011650318716058816e+00
7.107200000000000273e+02 1.012438955584488820e+00
7.109099999999999682e+02 1.013434440148228477e+00
7.111000000000000227e+02 1.014319308530303498e+00
7.112899999999999636e+02 1.015176140407938243e+00
7.114900000000000091e+02 1.016549458440808351e+00
7.116799999999999500e+02 1.017493282311308755e+00
7.118700000000000045e+02 1.018282083788700332e+00
7.120599999999999454e+02 1.019302002353252634e+00
7.122500000000000000e+02 1.020135021608381987e+00
7.124500000000000455e+02 1.020774208694804175e+00
7.126399999999999864e+02 1.021314460612859909e+00
7.128300000000000409e+02 1.022140530391546953e+00
7.130199999999999818e+02 1.023181329045163679e+00
7.132100000000000364e+02 1.023876863230724688e+00
7.133999999999999773e+02 1.024875201694122051e+00
7.136000000000000227e+02 1.025605394701953665e+00
7.137899999999999636e+02 1.026569162766753918e+00
7.139800000000000182e+02 1.027746686081268512e+00
7.141699999999999591e+02 1.028293524436560746e+00
7.143600000000000136e+02 1.029070546862769664e+00
7.145599999999999454e+02 1.030174837656373299e+00
7.147500000000000000e+02 1.031251027728570024e+00
7.149400000000000546e+02 1.032211446260946186e+00
7.151299999999999955e+02 1.033369214500958089e+00
7.153200000000000500e+02 1.034343313482910531e+00
7.155099999999999909e+02 1.035282977906113677e+00
7.157100000000000364e+02 1.036301366084788400e+00
7.158999999999999773e+02 1.037308885440226813e+00
7.160900000000000318e+02 1.038526564736536262e+00
7.162799999999999727e+02 1.039534982417117392e+00
7.164700000000000273e+02 1.040618208805730305e+00
7.166599999999999682e+02 1.041835385918636003e+00
